filename,genre,genre id
../data/gtzan/audio/reggae/reggae.00074.wav,reggae,8
../data/gtzan/audio/disco/disco.00027.wav,disco,3
../data/gtzan/audio/reggae/reggae.00037.wav,reggae,8
../data/gtzan/audio/rock/rock.00013.wav,rock,9
../data/gtzan/audio/classical/classical.00036.wav,classical,1
../data/gtzan/audio/reggae/reggae.00095.wav,reggae,8
../data/gtzan/audio/country/country.00052.wav,country,2
../data/gtzan/audio/classical/classical.00044.wav,classical,1
../data/gtzan/audio/hiphop/hiphop.00047.wav,hiphop,4
../data/gtzan/audio/jazz/jazz.00045.wav,jazz,5
../data/gtzan/audio/rock/rock.00053.wav,rock,9
../data/gtzan/audio/reggae/reggae.00087.wav,reggae,8
../data/gtzan/audio/jazz/jazz.00069.wav,jazz,5
../data/gtzan/audio/metal/metal.00020.wav,metal,6
../data/gtzan/audio/metal/metal.00030.wav,metal,6
../data/gtzan/audio/rock/rock.00068.wav,rock,9
../data/gtzan/audio/reggae/reggae.00034.wav,reggae,8
../data/gtzan/audio/reggae/reggae.00024.wav,reggae,8
../data/gtzan/audio/disco/disco.00005.wav,disco,3
../data/gtzan/audio/disco/disco.00000.wav,disco,3
../data/gtzan/audio/pop/pop.00080.wav,pop,7
../data/gtzan/audio/reggae/reggae.00062.wav,reggae,8
../data/gtzan/audio/rock/rock.00088.wav,rock,9
../data/gtzan/audio/metal/metal.00033.wav,metal,6
../data/gtzan/audio/country/country.00022.wav,country,2
../data/gtzan/audio/reggae/reggae.00022.wav,reggae,8
../data/gtzan/audio/country/country.00015.wav,country,2
../data/gtzan/audio/rock/rock.00087.wav,rock,9
../data/gtzan/audio/pop/pop.00078.wav,pop,7
../data/gtzan/audio/country/country.00012.wav,country,2
../data/gtzan/audio/disco/disco.00021.wav,disco,3
../data/gtzan/audio/hiphop/hiphop.00091.wav,hiphop,4
../data/gtzan/audio/metal/metal.00090.wav,metal,6
../data/gtzan/audio/reggae/reggae.00075.wav,reggae,8
../data/gtzan/audio/reggae/reggae.00036.wav,reggae,8
../data/gtzan/audio/country/country.00095.wav,country,2
../data/gtzan/audio/reggae/reggae.00085.wav,reggae,8
../data/gtzan/audio/hiphop/hiphop.00040.wav,hiphop,4
../data/gtzan/audio/jazz/jazz.00044.wav,jazz,5
../data/gtzan/audio/reggae/reggae.00046.wav,reggae,8
../data/gtzan/audio/pop/pop.00033.wav,pop,7
../data/gtzan/audio/disco/disco.00058.wav,disco,3
../data/gtzan/audio/reggae/reggae.00013.wav,reggae,8
../data/gtzan/audio/blues/blues.00052.wav,blues,0
../data/gtzan/audio/metal/metal.00072.wav,metal,6
../data/gtzan/audio/metal/metal.00001.wav,metal,6
../data/gtzan/audio/blues/blues.00020.wav,blues,0
../data/gtzan/audio/pop/pop.00057.wav,pop,7
../data/gtzan/audio/disco/disco.00031.wav,disco,3
../data/gtzan/audio/disco/disco.00094.wav,disco,3
../data/gtzan/audio/metal/metal.00095.wav,metal,6
../data/gtzan/audio/disco/disco.00074.wav,disco,3
../data/gtzan/audio/blues/blues.00033.wav,blues,0
../data/gtzan/audio/pop/pop.00081.wav,pop,7
../data/gtzan/audio/reggae/reggae.00023.wav,reggae,8
../data/gtzan/audio/disco/disco.00047.wav,disco,3
../data/gtzan/audio/metal/metal.00060.wav,metal,6
../data/gtzan/audio/disco/disco.00062.wav,disco,3
../data/gtzan/audio/classical/classical.00090.wav,classical,1
../data/gtzan/audio/jazz/jazz.00065.wav,jazz,5
../data/gtzan/audio/rock/rock.00006.wav,rock,9
../data/gtzan/audio/hiphop/hiphop.00068.wav,hiphop,4
../data/gtzan/audio/reggae/reggae.00066.wav,reggae,8
../data/gtzan/audio/hiphop/hiphop.00082.wav,hiphop,4
../data/gtzan/audio/hiphop/hiphop.00036.wav,hiphop,4
../data/gtzan/audio/hiphop/hiphop.00043.wav,hiphop,4
../data/gtzan/audio/disco/disco.00059.wav,disco,3
../data/gtzan/audio/classical/classical.00043.wav,classical,1
../data/gtzan/audio/blues/blues.00013.wav,blues,0
../data/gtzan/audio/country/country.00092.wav,country,2
../data/gtzan/audio/jazz/jazz.00093.wav,jazz,5
../data/gtzan/audio/pop/pop.00051.wav,pop,7
../data/gtzan/audio/metal/metal.00053.wav,metal,6
../data/gtzan/audio/pop/pop.00068.wav,pop,7
../data/gtzan/audio/metal/metal.00049.wav,metal,6
../data/gtzan/audio/metal/metal.00046.wav,metal,6
../data/gtzan/audio/classical/classical.00085.wav,classical,1
../data/gtzan/audio/rock/rock.00046.wav,rock,9
../data/gtzan/audio/rock/rock.00083.wav,rock,9
../data/gtzan/audio/metal/metal.00081.wav,metal,6
../data/gtzan/audio/metal/metal.00050.wav,metal,6
../data/gtzan/audio/metal/metal.00068.wav,metal,6
../data/gtzan/audio/blues/blues.00083.wav,blues,0
../data/gtzan/audio/metal/metal.00003.wav,metal,6
../data/gtzan/audio/hiphop/hiphop.00057.wav,hiphop,4
../data/gtzan/audio/hiphop/hiphop.00097.wav,hiphop,4
../data/gtzan/audio/classical/classical.00020.wav,classical,1
../data/gtzan/audio/hiphop/hiphop.00051.wav,hiphop,4
../data/gtzan/audio/reggae/reggae.00035.wav,reggae,8
../data/gtzan/audio/jazz/jazz.00007.wav,jazz,5
../data/gtzan/audio/country/country.00077.wav,country,2
../data/gtzan/audio/hiphop/hiphop.00031.wav,hiphop,4
../data/gtzan/audio/hiphop/hiphop.00002.wav,hiphop,4
../data/gtzan/audio/classical/classical.00070.wav,classical,1
../data/gtzan/audio/country/country.00007.wav,country,2
../data/gtzan/audio/rock/rock.00044.wav,rock,9
../data/gtzan/audio/metal/metal.00013.wav,metal,6
../data/gtzan/audio/blues/blues.00019.wav,blues,0
../data/gtzan/audio/metal/metal.00047.wav,metal,6
../data/gtzan/audio/rock/rock.00010.wav,rock,9
../data/gtzan/audio/hiphop/hiphop.00016.wav,hiphop,4
../data/gtzan/audio/blues/blues.00051.wav,blues,0
../data/gtzan/audio/hiphop/hiphop.00013.wav,hiphop,4
../data/gtzan/audio/disco/disco.00038.wav,disco,3
../data/gtzan/audio/country/country.00037.wav,country,2
../data/gtzan/audio/hiphop/hiphop.00061.wav,hiphop,4
../data/gtzan/audio/pop/pop.00092.wav,pop,7
../data/gtzan/audio/pop/pop.00024.wav,pop,7
../data/gtzan/audio/reggae/reggae.00005.wav,reggae,8
../data/gtzan/audio/hiphop/hiphop.00085.wav,hiphop,4
../data/gtzan/audio/rock/rock.00097.wav,rock,9
../data/gtzan/audio/reggae/reggae.00078.wav,reggae,8
../data/gtzan/audio/hiphop/hiphop.00010.wav,hiphop,4
../data/gtzan/audio/jazz/jazz.00042.wav,jazz,5
../data/gtzan/audio/classical/classical.00033.wav,classical,1
../data/gtzan/audio/rock/rock.00003.wav,rock,9
../data/gtzan/audio/reggae/reggae.00048.wav,reggae,8
../data/gtzan/audio/jazz/jazz.00057.wav,jazz,5
../data/gtzan/audio/blues/blues.00046.wav,blues,0
../data/gtzan/audio/reggae/reggae.00077.wav,reggae,8
../data/gtzan/audio/blues/blues.00047.wav,blues,0
../data/gtzan/audio/country/country.00074.wav,country,2
../data/gtzan/audio/pop/pop.00072.wav,pop,7
../data/gtzan/audio/country/country.00024.wav,country,2
../data/gtzan/audio/jazz/jazz.00095.wav,jazz,5
../data/gtzan/audio/pop/pop.00028.wav,pop,7
../data/gtzan/audio/disco/disco.00013.wav,disco,3
../data/gtzan/audio/country/country.00001.wav,country,2
../data/gtzan/audio/jazz/jazz.00024.wav,jazz,5
../data/gtzan/audio/disco/disco.00003.wav,disco,3
../data/gtzan/audio/jazz/jazz.00043.wav,jazz,5
../data/gtzan/audio/disco/disco.00017.wav,disco,3
../data/gtzan/audio/jazz/jazz.00067.wav,jazz,5
../data/gtzan/audio/rock/rock.00072.wav,rock,9
../data/gtzan/audio/country/country.00090.wav,country,2
../data/gtzan/audio/metal/metal.00077.wav,metal,6
../data/gtzan/audio/reggae/reggae.00059.wav,reggae,8
../data/gtzan/audio/disco/disco.00037.wav,disco,3
../data/gtzan/audio/hiphop/hiphop.00034.wav,hiphop,4
../data/gtzan/audio/classical/classical.00014.wav,classical,1
../data/gtzan/audio/disco/disco.00090.wav,disco,3
../data/gtzan/audio/jazz/jazz.00004.wav,jazz,5
../data/gtzan/audio/pop/pop.00054.wav,pop,7
../data/gtzan/audio/classical/classical.00086.wav,classical,1
../data/gtzan/audio/classical/classical.00082.wav,classical,1
../data/gtzan/audio/rock/rock.00056.wav,rock,9
../data/gtzan/audio/rock/rock.00098.wav,rock,9
../data/gtzan/audio/blues/blues.00000.wav,blues,0
../data/gtzan/audio/jazz/jazz.00014.wav,jazz,5
../data/gtzan/audio/disco/disco.00054.wav,disco,3
../data/gtzan/audio/classical/classical.00019.wav,classical,1
../data/gtzan/audio/rock/rock.00051.wav,rock,9
../data/gtzan/audio/metal/metal.00082.wav,metal,6
../data/gtzan/audio/classical/classical.00098.wav,classical,1
../data/gtzan/audio/hiphop/hiphop.00076.wav,hiphop,4
../data/gtzan/audio/blues/blues.00085.wav,blues,0
../data/gtzan/audio/blues/blues.00024.wav,blues,0
../data/gtzan/audio/jazz/jazz.00035.wav,jazz,5
../data/gtzan/audio/jazz/jazz.00096.wav,jazz,5
../data/gtzan/audio/metal/metal.00002.wav,metal,6
../data/gtzan/audio/pop/pop.00020.wav,pop,7
../data/gtzan/audio/rock/rock.00076.wav,rock,9
../data/gtzan/audio/jazz/jazz.00073.wav,jazz,5
../data/gtzan/audio/rock/rock.00008.wav,rock,9
../data/gtzan/audio/hiphop/hiphop.00070.wav,hiphop,4
../data/gtzan/audio/metal/metal.00009.wav,metal,6
../data/gtzan/audio/jazz/jazz.00018.wav,jazz,5
../data/gtzan/audio/classical/classical.00030.wav,classical,1
../data/gtzan/audio/pop/pop.00012.wav,pop,7
../data/gtzan/audio/reggae/reggae.00049.wav,reggae,8
../data/gtzan/audio/jazz/jazz.00049.wav,jazz,5
../data/gtzan/audio/rock/rock.00050.wav,rock,9
../data/gtzan/audio/reggae/reggae.00007.wav,reggae,8
../data/gtzan/audio/metal/metal.00089.wav,metal,6
../data/gtzan/audio/reggae/reggae.00030.wav,reggae,8
../data/gtzan/audio/reggae/reggae.00083.wav,reggae,8
../data/gtzan/audio/classical/classical.00021.wav,classical,1
../data/gtzan/audio/classical/classical.00040.wav,classical,1
../data/gtzan/audio/blues/blues.00044.wav,blues,0
../data/gtzan/audio/hiphop/hiphop.00004.wav,hiphop,4
../data/gtzan/audio/reggae/reggae.00099.wav,reggae,8
../data/gtzan/audio/reggae/reggae.00054.wav,reggae,8
../data/gtzan/audio/disco/disco.00083.wav,disco,3
../data/gtzan/audio/rock/rock.00001.wav,rock,9
../data/gtzan/audio/pop/pop.00017.wav,pop,7
../data/gtzan/audio/hiphop/hiphop.00067.wav,hiphop,4
../data/gtzan/audio/classical/classical.00056.wav,classical,1
../data/gtzan/audio/pop/pop.00074.wav,pop,7
../data/gtzan/audio/disco/disco.00034.wav,disco,3
../data/gtzan/audio/jazz/jazz.00085.wav,jazz,5
../data/gtzan/audio/metal/metal.00059.wav,metal,6
../data/gtzan/audio/classical/classical.00028.wav,classical,1
../data/gtzan/audio/reggae/reggae.00067.wav,reggae,8
../data/gtzan/audio/rock/rock.00043.wav,rock,9
../data/gtzan/audio/blues/blues.00014.wav,blues,0
../data/gtzan/audio/country/country.00044.wav,country,2
../data/gtzan/audio/hiphop/hiphop.00038.wav,hiphop,4
../data/gtzan/audio/jazz/jazz.00017.wav,jazz,5
../data/gtzan/audio/country/country.00075.wav,country,2
../data/gtzan/audio/country/country.00008.wav,country,2
../data/gtzan/audio/disco/disco.00065.wav,disco,3
../data/gtzan/audio/blues/blues.00034.wav,blues,0
../data/gtzan/audio/pop/pop.00053.wav,pop,7
../data/gtzan/audio/hiphop/hiphop.00011.wav,hiphop,4
../data/gtzan/audio/rock/rock.00009.wav,rock,9
../data/gtzan/audio/reggae/reggae.00057.wav,reggae,8
../data/gtzan/audio/reggae/reggae.00055.wav,reggae,8
../data/gtzan/audio/disco/disco.00076.wav,disco,3
../data/gtzan/audio/disco/disco.00077.wav,disco,3
../data/gtzan/audio/classical/classical.00015.wav,classical,1
../data/gtzan/audio/blues/blues.00073.wav,blues,0
../data/gtzan/audio/hiphop/hiphop.00021.wav,hiphop,4
../data/gtzan/audio/rock/rock.00085.wav,rock,9
../data/gtzan/audio/jazz/jazz.00063.wav,jazz,5
../data/gtzan/audio/jazz/jazz.00022.wav,jazz,5
../data/gtzan/audio/blues/blues.00032.wav,blues,0
../data/gtzan/audio/rock/rock.00091.wav,rock,9
../data/gtzan/audio/metal/metal.00084.wav,metal,6
../data/gtzan/audio/pop/pop.00018.wav,pop,7
../data/gtzan/audio/rock/rock.00025.wav,rock,9
../data/gtzan/audio/disco/disco.00085.wav,disco,3
../data/gtzan/audio/classical/classical.00046.wav,classical,1
../data/gtzan/audio/country/country.00033.wav,country,2
../data/gtzan/audio/hiphop/hiphop.00044.wav,hiphop,4
../data/gtzan/audio/classical/classical.00023.wav,classical,1
../data/gtzan/audio/classical/classical.00006.wav,classical,1
../data/gtzan/audio/metal/metal.00063.wav,metal,6
../data/gtzan/audio/blues/blues.00055.wav,blues,0
../data/gtzan/audio/blues/blues.00045.wav,blues,0
../data/gtzan/audio/jazz/jazz.00051.wav,jazz,5
../data/gtzan/audio/pop/pop.00016.wav,pop,7
../data/gtzan/audio/jazz/jazz.00086.wav,jazz,5
../data/gtzan/audio/rock/rock.00012.wav,rock,9
../data/gtzan/audio/hiphop/hiphop.00078.wav,hiphop,4
../data/gtzan/audio/jazz/jazz.00091.wav,jazz,5
../data/gtzan/audio/blues/blues.00098.wav,blues,0
../data/gtzan/audio/metal/metal.00036.wav,metal,6
../data/gtzan/audio/pop/pop.00093.wav,pop,7
../data/gtzan/audio/blues/blues.00041.wav,blues,0
../data/gtzan/audio/metal/metal.00028.wav,metal,6
../data/gtzan/audio/hiphop/hiphop.00023.wav,hiphop,4
../data/gtzan/audio/jazz/jazz.00087.wav,jazz,5
../data/gtzan/audio/country/country.00047.wav,country,2
../data/gtzan/audio/disco/disco.00004.wav,disco,3
../data/gtzan/audio/disco/disco.00052.wav,disco,3
../data/gtzan/audio/country/country.00016.wav,country,2
../data/gtzan/audio/pop/pop.00073.wav,pop,7
../data/gtzan/audio/hiphop/hiphop.00032.wav,hiphop,4
../data/gtzan/audio/hiphop/hiphop.00018.wav,hiphop,4
../data/gtzan/audio/disco/disco.00056.wav,disco,3
../data/gtzan/audio/pop/pop.00076.wav,pop,7
../data/gtzan/audio/classical/classical.00065.wav,classical,1
../data/gtzan/audio/metal/metal.00007.wav,metal,6
../data/gtzan/audio/disco/disco.00057.wav,disco,3
../data/gtzan/audio/reggae/reggae.00021.wav,reggae,8
../data/gtzan/audio/pop/pop.00055.wav,pop,7
../data/gtzan/audio/rock/rock.00080.wav,rock,9
../data/gtzan/audio/jazz/jazz.00038.wav,jazz,5
../data/gtzan/audio/rock/rock.00037.wav,rock,9
../data/gtzan/audio/rock/rock.00020.wav,rock,9
../data/gtzan/audio/jazz/jazz.00002.wav,jazz,5
../data/gtzan/audio/pop/pop.00079.wav,pop,7
../data/gtzan/audio/rock/rock.00092.wav,rock,9
../data/gtzan/audio/pop/pop.00066.wav,pop,7
../data/gtzan/audio/classical/classical.00071.wav,classical,1
../data/gtzan/audio/hiphop/hiphop.00086.wav,hiphop,4
../data/gtzan/audio/pop/pop.00001.wav,pop,7
../data/gtzan/audio/blues/blues.00084.wav,blues,0
../data/gtzan/audio/rock/rock.00071.wav,rock,9
../data/gtzan/audio/disco/disco.00051.wav,disco,3
../data/gtzan/audio/jazz/jazz.00055.wav,jazz,5
../data/gtzan/audio/country/country.00045.wav,country,2
../data/gtzan/audio/country/country.00064.wav,country,2
../data/gtzan/audio/rock/rock.00042.wav,rock,9
../data/gtzan/audio/classical/classical.00087.wav,classical,1
../data/gtzan/audio/rock/rock.00052.wav,rock,9
../data/gtzan/audio/pop/pop.00085.wav,pop,7
../data/gtzan/audio/reggae/reggae.00029.wav,reggae,8
../data/gtzan/audio/blues/blues.00081.wav,blues,0
../data/gtzan/audio/disco/disco.00020.wav,disco,3
../data/gtzan/audio/rock/rock.00031.wav,rock,9
../data/gtzan/audio/country/country.00081.wav,country,2
../data/gtzan/audio/pop/pop.00059.wav,pop,7
../data/gtzan/audio/classical/classical.00078.wav,classical,1
../data/gtzan/audio/pop/pop.00041.wav,pop,7
../data/gtzan/audio/metal/metal.00004.wav,metal,6
../data/gtzan/audio/pop/pop.00004.wav,pop,7
../data/gtzan/audio/rock/rock.00070.wav,rock,9
../data/gtzan/audio/hiphop/hiphop.00092.wav,hiphop,4
../data/gtzan/audio/disco/disco.00001.wav,disco,3
../data/gtzan/audio/pop/pop.00046.wav,pop,7
../data/gtzan/audio/rock/rock.00034.wav,rock,9
../data/gtzan/audio/hiphop/hiphop.00035.wav,hiphop,4
../data/gtzan/audio/blues/blues.00003.wav,blues,0
../data/gtzan/audio/reggae/reggae.00058.wav,reggae,8
../data/gtzan/audio/country/country.00040.wav,country,2
../data/gtzan/audio/classical/classical.00027.wav,classical,1
../data/gtzan/audio/pop/pop.00010.wav,pop,7
../data/gtzan/audio/blues/blues.00095.wav,blues,0
../data/gtzan/audio/rock/rock.00065.wav,rock,9
../data/gtzan/audio/rock/rock.00063.wav,rock,9
../data/gtzan/audio/reggae/reggae.00069.wav,reggae,8
../data/gtzan/audio/metal/metal.00080.wav,metal,6
../data/gtzan/audio/reggae/reggae.00012.wav,reggae,8
../data/gtzan/audio/disco/disco.00029.wav,disco,3
../data/gtzan/audio/hiphop/hiphop.00024.wav,hiphop,4
../data/gtzan/audio/jazz/jazz.00094.wav,jazz,5
../data/gtzan/audio/hiphop/hiphop.00012.wav,hiphop,4
../data/gtzan/audio/metal/metal.00070.wav,metal,6
../data/gtzan/audio/reggae/reggae.00040.wav,reggae,8
../data/gtzan/audio/jazz/jazz.00040.wav,jazz,5
../data/gtzan/audio/classical/classical.00074.wav,classical,1
../data/gtzan/audio/disco/disco.00064.wav,disco,3
../data/gtzan/audio/classical/classical.00099.wav,classical,1
../data/gtzan/audio/metal/metal.00075.wav,metal,6
../data/gtzan/audio/country/country.00053.wav,country,2
../data/gtzan/audio/pop/pop.00039.wav,pop,7
../data/gtzan/audio/rock/rock.00057.wav,rock,9
../data/gtzan/audio/hiphop/hiphop.00072.wav,hiphop,4
../data/gtzan/audio/country/country.00066.wav,country,2
../data/gtzan/audio/country/country.00065.wav,country,2
../data/gtzan/audio/country/country.00032.wav,country,2
../data/gtzan/audio/jazz/jazz.00039.wav,jazz,5
../data/gtzan/audio/pop/pop.00083.wav,pop,7
../data/gtzan/audio/jazz/jazz.00075.wav,jazz,5
../data/gtzan/audio/disco/disco.00014.wav,disco,3
../data/gtzan/audio/reggae/reggae.00025.wav,reggae,8
../data/gtzan/audio/country/country.00041.wav,country,2
../data/gtzan/audio/reggae/reggae.00090.wav,reggae,8
../data/gtzan/audio/classical/classical.00039.wav,classical,1
../data/gtzan/audio/rock/rock.00075.wav,rock,9
../data/gtzan/audio/rock/rock.00028.wav,rock,9
../data/gtzan/audio/blues/blues.00090.wav,blues,0
../data/gtzan/audio/country/country.00038.wav,country,2
../data/gtzan/audio/pop/pop.00014.wav,pop,7
../data/gtzan/audio/blues/blues.00067.wav,blues,0
../data/gtzan/audio/disco/disco.00087.wav,disco,3
../data/gtzan/audio/reggae/reggae.00004.wav,reggae,8
../data/gtzan/audio/classical/classical.00004.wav,classical,1
../data/gtzan/audio/reggae/reggae.00079.wav,reggae,8
../data/gtzan/audio/blues/blues.00038.wav,blues,0
../data/gtzan/audio/rock/rock.00022.wav,rock,9
../data/gtzan/audio/classical/classical.00042.wav,classical,1
../data/gtzan/audio/rock/rock.00027.wav,rock,9
../data/gtzan/audio/rock/rock.00035.wav,rock,9
../data/gtzan/audio/metal/metal.00006.wav,metal,6
../data/gtzan/audio/country/country.00072.wav,country,2
../data/gtzan/audio/rock/rock.00005.wav,rock,9
../data/gtzan/audio/pop/pop.00075.wav,pop,7
../data/gtzan/audio/rock/rock.00086.wav,rock,9
../data/gtzan/audio/reggae/reggae.00051.wav,reggae,8
../data/gtzan/audio/disco/disco.00055.wav,disco,3
../data/gtzan/audio/disco/disco.00010.wav,disco,3
../data/gtzan/audio/country/country.00023.wav,country,2
../data/gtzan/audio/blues/blues.00036.wav,blues,0
../data/gtzan/audio/jazz/jazz.00034.wav,jazz,5
../data/gtzan/audio/disco/disco.00016.wav,disco,3
../data/gtzan/audio/disco/disco.00096.wav,disco,3
../data/gtzan/audio/country/country.00063.wav,country,2
../data/gtzan/audio/hiphop/hiphop.00028.wav,hiphop,4
../data/gtzan/audio/country/country.00043.wav,country,2
../data/gtzan/audio/disco/disco.00022.wav,disco,3
../data/gtzan/audio/blues/blues.00061.wav,blues,0
../data/gtzan/audio/classical/classical.00002.wav,classical,1
../data/gtzan/audio/country/country.00018.wav,country,2
../data/gtzan/audio/rock/rock.00015.wav,rock,9
../data/gtzan/audio/pop/pop.00089.wav,pop,7
../data/gtzan/audio/jazz/jazz.00010.wav,jazz,5
../data/gtzan/audio/jazz/jazz.00030.wav,jazz,5
../data/gtzan/audio/disco/disco.00040.wav,disco,3
../data/gtzan/audio/disco/disco.00082.wav,disco,3
../data/gtzan/audio/classical/classical.00076.wav,classical,1
../data/gtzan/audio/hiphop/hiphop.00089.wav,hiphop,4
../data/gtzan/audio/pop/pop.00069.wav,pop,7
../data/gtzan/audio/reggae/reggae.00020.wav,reggae,8
../data/gtzan/audio/hiphop/hiphop.00090.wav,hiphop,4
../data/gtzan/audio/blues/blues.00062.wav,blues,0
../data/gtzan/audio/pop/pop.00022.wav,pop,7
../data/gtzan/audio/country/country.00080.wav,country,2
../data/gtzan/audio/pop/pop.00049.wav,pop,7
../data/gtzan/audio/jazz/jazz.00099.wav,jazz,5
../data/gtzan/audio/blues/blues.00022.wav,blues,0
../data/gtzan/audio/jazz/jazz.00001.wav,jazz,5
../data/gtzan/audio/reggae/reggae.00039.wav,reggae,8
../data/gtzan/audio/hiphop/hiphop.00054.wav,hiphop,4
../data/gtzan/audio/jazz/jazz.00059.wav,jazz,5
../data/gtzan/audio/metal/metal.00093.wav,metal,6
../data/gtzan/audio/hiphop/hiphop.00025.wav,hiphop,4
../data/gtzan/audio/reggae/reggae.00064.wav,reggae,8
../data/gtzan/audio/metal/metal.00043.wav,metal,6
../data/gtzan/audio/classical/classical.00088.wav,classical,1
../data/gtzan/audio/classical/classical.00052.wav,classical,1
../data/gtzan/audio/metal/metal.00076.wav,metal,6
../data/gtzan/audio/reggae/reggae.00032.wav,reggae,8
../data/gtzan/audio/rock/rock.00081.wav,rock,9
../data/gtzan/audio/classical/classical.00013.wav,classical,1
../data/gtzan/audio/hiphop/hiphop.00019.wav,hiphop,4
../data/gtzan/audio/rock/rock.00017.wav,rock,9
../data/gtzan/audio/disco/disco.00068.wav,disco,3
../data/gtzan/audio/classical/classical.00038.wav,classical,1
../data/gtzan/audio/country/country.00009.wav,country,2
