spectral_contrast5,spectral_contrast4,spectral_contrast7,spectral_rolloff_mean,spectral_flatness_mean,spectral_centroid_mean,spectral_contrast3,mfcc1,rms_mean,rms_std,spectral_skewness_mean,spectral_flatness_std,spectral_centroid_std,spectral_kurtosis_std,spectral_kurtosis_mean,spectral_contrast6,mfcc2,mfcc4,spectral_spread_std,spectral_contrast2,spectral_flux_std,spectral_crest_mean,spectral_contrast1,spectral_crest_std,auto_corr_coeff_mean,mfcc8,spectral_flux_mean,mfcc12,mfcc6,spectral_slope_std,mfcc13,zero_crossing_rate_std,zero_crossing_rate_mean,spectral_skewness_std,beat_histogram_sum,beat_histogram_mean,mfcc17,spectral_decrease_std,mfcc7,beat_histogram_std,spectral_rolloff_std,spectral_spread_mean,mfcc9,spectral_decrease_mean,spectral_slope_mean,mfcc15,mfcc5,mfcc3,auto_corr_coeff_std,mfcc51,mfcc10,mfcc52,mfcc23,spectral_entropy,label
1.0520325728318078,1.1185523295615294,0.20017152700611757,-1.3280262492938881,-1.1825521584560699,-1.205449501214875,0.3716910219845835,-1.3348505990047983,-1.3016968790693397,-0.35480267117053427,1.0712971410847034,-1.1698700172719196,-1.0616796706873672,-0.8757307571950093,0.8755525297786863,1.337319611163896,1.5434659601751426,-0.9561060669541638,-1.1257409429339205,0.8233697244626591,0.10158988755822843,-0.10972948751068715,-0.8212190821044044,-0.3454731661373028,-2.0509605650579137,-1.031109790410386,-1.2450917445318321,-0.8097401552068003,-1.7640454609937957,1.2098030059531968,0.41753521318218134,-1.0325322702272133,-0.5764765118449682,-0.0024214273776990316,-1.8327105650200624,-1.8327362912047676,1.4506014103381208,-0.10006317705395973,-0.8532293378058989,-1.083332063984891,-0.9601838320350882,-0.5303116156712429,-0.033555065580483545,-0.5228176991238284,0.7971231154301448,1.1792725128994899,-0.6907389646679384,-1.0448233118148311,0.1838403341590416,1.225211063164182,-0.8452365831930309,0.16268186342992502,0.8174094928241724,0.503280064502153,1
0.7093878447991221,-0.1115275253641124,0.8884857399522506,-0.4576397877606978,-0.7052677139902526,-0.5160333962984074,0.15658840489388945,-0.10413405408913277,0.13413734032197475,0.43585397730609543,0.1615411096178728,-0.24912627688058075,0.5261459855092215,0.013584572020904247,-0.013586875520928963,-0.2066611576309471,0.3345570551424588,0.018808338926696148,0.9069377312820547,-0.3082746701358835,-0.19277413306398206,0.703097631529978,-0.679716190604534,1.078371676748693,0.9336089020289872,0.8300341682642108,-0.19822166190359192,0.6573399830353327,1.4318138338852267,-0.02911534775266643,-0.30982882529447303,0.4620715257256477,-0.6115778952478903,0.8264931671879756,-0.34672754056264626,-0.34675359891146607,0.385837239322396,0.09149856844734514,-0.5305607306645491,-0.34467313589380927,0.595393414623636,-0.3933798079276609,-0.020179614290863707,-0.13150964586015707,0.39491262636612756,0.2211323696612413,0.14028148644365482,-0.438133692799498,1.9191894005243086,-0.9469478949162307,0.68033928961353,-1.175446635877233,0.9403910920952863,-0.7327839289369154,8
-0.2918064567843313,-0.16897947903109312,1.2317255848966406,0.4299643284686378,-0.2730711127313223,0.5554709805353438,-0.44784421490299775,0.564005170261172,-0.4045479675207304,-0.6998042615286577,-0.8835392256903374,-0.7562247085613577,-0.4697937082035884,0.6671121883299875,-0.6670611083914813,-0.07579673140317326,-0.19198879444356123,0.7106528368708167,-0.45047057070082835,-0.6708367683483659,-0.85433480883331,-1.142613465243116,1.0606823789106201,-1.1484413908929925,-0.7698926382885233,0.8261453778407424,-0.042269199244249635,0.9536964348719217,1.1095306747960714,-0.2467508197141789,-1.1710502118016888,0.0553873513772799,1.1019519252452064,-0.8391536232149274,1.0591565605070847,1.0591301878987867,-1.3653606950115016,-0.2666620284953965,-1.5308995685639968,1.2812823401729598,-0.6441847060014892,1.0952348631300053,-0.9939353078792307,-0.07604788043902205,-0.6843353621773131,-0.7036857918579414,-1.6616814206699528,-0.6597983073653945,-0.8830011833131777,1.0842901982494704,1.0593008134629067,0.4044740061632481,0.6578391593987829,1.3004242417337644,9
-0.7578218012391772,-0.5559199219850444,1.0048739399019877,0.1017508233247217,-0.3199190041493618,0.45806008427314,-0.5132969937142853,0.26444428837653955,-0.6306072485431278,-0.3702727002690863,-0.7157344938135932,-0.3802688659359685,-0.3487409772196312,0.5222370587835277,-0.5222168573298217,-0.674273308091813,-0.495163840895298,0.5863866823342361,0.1579233042531743,-0.37685451209479176,-0.22141954906046502,-1.053619891670372,-0.39078218077120486,-0.5804901153202879,-0.8171704808411437,0.6269329518200415,-0.19691209894323072,1.015989533333793,0.5260323681203424,0.6187501591345758,-1.2664874953537644,0.5302826546223,1.3892913795929824,-0.7989229242502931,0.4908922634555628,0.4908660178722752,-0.6209444028438555,-0.21428820228793122,-1.6622160193776718,0.1233823353604217,-0.4911040190098983,1.497286078135661,-0.7196735387267846,0.02163667133947524,-0.3044908645062127,-1.6843595911800109,-1.3544126634454525,-1.907142852920763,-0.09221688788729157,0.43346931589812804,0.6422618262775408,0.5678678968094758,0.21047119370786815,1.54386051011456,9
1.7462802440826375,1.4221753435705378,-0.20799603544158166,-1.3847555431863563,-1.1446374161821857,-1.3292469878616682,1.5969676221590354,-2.7424094607379716,-1.7504085071707993,-1.2930519906769404,1.390464368105412,-0.781351793532408,-0.10909868591896428,-1.1925490809816415,1.1924297566004913,0.9560956172433663,0.8907887647480626,-0.7863176834131034,-0.3802760595186074,2.039343483103896,-0.48381197995191005,1.9525015548443267,-1.3576110154345802,3.0520806802380287,-2.1981647655950964,-1.6958301793089086,-1.6656939812258542,-1.476121545095432,-0.8951152411572201,-1.1752301501704587,-0.6975964914130253,-0.544175207315917,-1.0627418896508305,1.3527051681264706,-0.8519854314456496,-0.8520113768533796,2.417346545850333,-0.21715224587978396,-0.30923779745525576,-0.3600732327985863,0.16965804931449768,-1.2588641488663956,-0.01018686944537487,-0.24282137260183098,1.5326100430722136,-0.3832932451556402,-0.26124107223759546,0.2365419563413662,-0.9116372265303864,-0.5012001794928801,-1.3429150702887613,0.7504296232456519,2.5128206974565495,-1.3319845002950859,1
-0.7048166770107328,-0.8155257783534142,-0.5962784992727639,-0.9069944086816306,-0.8616235063989174,-0.7850769058850894,-0.6727768794816846,-0.22503432208784088,0.4768365357425864,0.8608604884436527,-0.10212006789884794,-0.2955413360817894,0.31785763534957995,-0.16719307301686953,0.16727606177728158,1.0759574923681363,0.5471170316247735,2.055946978714408,2.3748806989401654,0.05397217307998562,0.8969562808240202,2.028218382778688,-0.8447515788473254,4.7244918281296275,1.3358321400222144,-0.5760709035311138,1.1887515955625445,0.46376986379663176,0.11832780573572843,0.7992705568270715,1.2490187945546234,0.7138717819543892,-0.572932013572442,1.6478631203088352,0.30924765679575544,0.3092214518157712,0.44163161370764514,-0.15850489036665213,1.7745208804301702,0.05017451673312314,-0.22334503739882008,-0.2518001009379701,1.4879863390606562,0.709591282967441,-0.6332728025032003,1.0276962808069698,0.2830079114899378,-1.6281379721157903,0.5391894622183263,0.26670896937235355,-0.4050374779473478,0.03958580196708567,-0.4923210347534877,-1.2906122523195955,8
0.29076550852084665,0.0290171726366982,-1.0732960760988457,-0.8341987926258893,-0.11361592304710974,-0.8465258253183909,0.849786362851746,-0.5596972396388792,-0.7769437437713876,-0.5494811696693745,0.9843353428842875,0.6829074460402372,0.1601294699539637,-0.602230960363614,0.6021139175706801,-0.4440213406929372,0.6425643888424615,-0.26078386801357917,-0.18331670916754297,1.4768046120266827,-1.0717338463241959,0.396603456162689,0.4570429457204793,-0.11177465099552418,-0.021242577354126487,-0.9448713343734549,-1.3995116841437152,-1.0336020050209533,0.0563368923861323,-1.1846359769944599,-0.20283689438350958,-0.35009389302939037,-1.107898074275816,0.6902560420235231,0.39388022221260116,0.39385399831456774,-1.0780509397559794,-0.26505163009340016,0.5812336253277482,1.0369829215824535,0.4477001033951376,-1.0608662876801045,0.3032366993575618,0.2954988374177951,1.1785465851820756,-0.17023390704030206,0.9091762060803917,0.24493504240802064,-0.26501395099281705,-0.5466409626086131,-1.2656743093047145,-0.14911257324294477,-0.5575812900975259,0.26360828924518875,2
0.14685892597628408,-0.17018177653802075,-1.0849527811865818,0.40839254346635334,0.9241859434319573,0.4545469518554443,-0.24823858200573087,0.6259241367711263,0.9814737298743583,0.7012477287260634,-0.018789258430721302,2.772064192567806,1.4751043033398548,0.072897559108765,-0.07283733269427764,0.121155485549832,-0.6691853825286751,-0.7074330423175383,1.0617902019657692,-0.3024266787246865,0.8503088731597829,-0.043136608064383485,-0.484130267249794,1.0091374024027653,0.5764015062699601,-0.7824667934389201,1.7331969718595321,0.027780957854616723,-1.0559662834967516,1.062288858093704,1.168050757817002,1.0647973896878558,0.4409391657688453,0.9188418319835454,-0.013282233695051682,-0.013308366579424621,1.3815642039440046,-0.1577813815176749,1.071090356360068,0.4419586703819754,1.8056690381984126,0.33298148253383536,1.9080642423232226,0.2294000348139224,-0.8853249628930749,0.9221569424103451,0.7814907301911962,-0.3844265445037749,0.5318559877860175,-0.49372923521412365,-0.9898360896285793,1.4062358966773267,1.7208865286154358,-0.1505823425734941,7
-1.1684222164097522,-1.1041467129738023,-1.2530694851704565,1.8212031612141713,1.6958460473136523,1.2887305452449451,-0.8489433038137718,0.39707754904287557,-0.1022075207725503,-0.19463319971365262,-0.7854666868149862,0.4504087118322184,0.821496525175994,0.7156225601943379,-0.7155594865046147,-1.5208248187037345,-1.1342231709169677,-1.545290432136518,0.5508137254909428,-0.5211139180409586,-0.8349249883050692,-0.4704299320400794,1.4878622289182155,0.03077488080173887,0.3393486990335465,-0.46722963391578953,-0.048765730115098695,-0.0008629243954346917,-0.13256209036521108,-0.22245610223294868,1.3217340308338292,1.0756052000853176,0.5429610382405544,-0.35346247612640624,0.11008371797619766,0.11005755751564082,0.30801779866489937,-0.15305734374348073,1.3233331180181642,-0.20306600204817135,-0.20730808845556695,-0.10731486699783761,1.658618047726702,0.40609420692077786,0.561318680725344,0.8326995735619351,1.335765247140206,1.7392272100662185,0.16980377674724292,0.20863125739570126,-0.3283862419960724,0.32644570510602094,-0.487198314295121,-0.47846345698044257,4
-0.08596684974546583,-0.7430748937293132,1.152520922971802,0.6709277609395614,-0.13647759270247886,0.8271578319643383,-1.0558939711909017,-0.30135771658644456,-1.2634089943821665,-1.0494849424284134,-1.0760338956447955,-0.667102202149805,0.22819365395730432,0.7185536907721042,-0.7184875230847957,-0.21758755927939663,-0.7551245720264075,0.9794809329340084,1.0525504063974673,-1.3809651629398596,-0.9012662087339686,-0.9887377831194242,-0.7250817245143809,-0.7479639426370163,-0.37791506486167015,0.814163876676707,-0.9831967555272831,1.271894227778698,0.6861215510769553,-0.7467682600688523,-0.4969510582029909,1.8993332757726933,1.8597150202216377,-0.3917156732448209,0.6038002795921099,0.6037740087703156,-0.44745642098934013,-0.2350403568446847,-1.7345783101200933,0.6408366302883136,-0.3544679254951457,1.5068187845791736,-2.1391195658694824,0.3173633917090995,0.797042745801459,-0.43089811753960644,-2.3138538293283113,-0.17861811834719968,-0.40528489906797416,0.13191684474773321,1.6938699100084416,-0.5890728705966786,-2.010720392395373,1.1174277715657006,5
-0.8057824424821488,-0.5737022285437322,0.7984022846433364,-0.8614539736768096,-0.796242639397699,-1.0173227037447414,-0.41308295653711036,-0.12101344353539875,0.30916585347697895,0.5525905930860583,0.6825319345956806,-0.19181103360719146,0.22271963461400487,-0.3017098779325774,0.3016563049105446,-0.9529691848037085,0.9941906977632361,-0.0043301543364690194,-0.2817927986537871,0.10045185378581033,0.5647744990777392,1.102104450134312,-0.21307557333535732,0.824680155362116,1.231851136603492,0.9575328418306617,-0.1838634291062428,1.0521779927650783,1.465989486390221,-0.17752201932302691,0.25617208656543194,-0.8963641114419588,-1.4480614033891437,1.0915429428145331,-0.8267923457561372,-0.826818296795318,0.33415404150453587,-0.14566352417338943,0.4539740496462833,-1.1920866127069398,0.8019435354830429,-1.4161548032613405,-0.5245393080292063,0.1364983021701004,0.35642829314202273,0.42808062327173546,0.1256461938117711,0.3442571271095292,0.581013420853237,0.7088196261809256,0.7697921557085937,0.4410122389010582,0.10049440008668588,-0.4095692461558096,9
3.721837518739336,3.5804944966668115,0.8300868669043616,-0.22136541869638376,-1.0091633988989481,0.27081742882332055,-0.7537734182491435,-1.5714148780844994,-1.4590346332348285,-1.249972932466336,-0.37853800801315163,-1.35638039171525,-1.0838997620188096,0.35889374925354156,-0.3589124322633956,3.2267949457811085,-1.341897993686037,-0.16374176691191633,-0.9769254616314811,-1.4627357480254373,-0.7218939441985692,-0.1548880705821251,-0.8534248962718078,-0.6149892745393797,-0.016293831366463108,3.7192407756480645,-0.6400012350953309,-0.7068025106160983,0.2626036421056377,-1.0777684938718208,0.16989507212984736,-0.5265514165252099,1.5079597350231615,-1.3823049708114834,0.568730569660754,0.5687043066781468,3.3521202201691955,0.3726821973642422,0.45147370762145145,-0.4402394293625539,-1.2857181708715693,0.795743945081116,3.155174048545096,-1.5043654763292718,0.8467955977497739,2.8387008015972426,-1.615710920973978,-2.3155468622647355,-0.1672167470366268,-5.966823228319127,2.439640892917081,1.1902999559709102,1.499166534450693,0.4712957381582758,1
-1.5440175869244803,-1.4789018163579377,1.0563232007564085,0.576759226409943,0.5139422206167428,1.000979147910535,-1.1888366799115968,1.6069981731964218,1.799221038435534,-0.46572636148716473,-1.187506856617066,1.6440627614786358,-1.1117980192273758,0.7305420359435716,-0.7304791847783418,-0.9834962861483176,-0.9061808725477211,1.4400909459685205,-1.118702251499724,-1.344200125680436,-0.7443563459972382,-1.2686359362575552,-0.375505705985631,-1.4426592854204334,0.40183119265473993,0.653595165696498,1.22283468555954,2.1538275946520127,1.0978398863594685,-0.775496909562237,-1.0104180543587424,-0.7816203103273061,1.766002826098019,-1.5750843068482592,1.403934559722483,1.4039081100454165,-0.43659731656433143,-0.2287830728042965,-0.7332072580723865,1.2614478599370909,-1.0092471520923036,1.928886529656826,-0.21027880171026558,0.40559282292214127,-2.390538958536128,-0.7191653300325777,-1.4250274465712534,-0.6190177371211256,-1.2224247879200942,-0.031128121153466446,1.2777607965418072,-0.30120730377995975,0.8227891150334781,1.1704709651007186,6
-0.9067078570828833,-1.1158444734026736,0.5179067407082245,-0.1727896524685343,-0.40246703282790236,-0.4751171331987266,-1.1890511589215185,-0.787261645026764,-0.8786623866452555,-0.18212467192942208,-0.061528420305747324,-0.034250900312705855,0.24463749797025383,0.27634488585488953,-0.2763505532948848,-1.1540450953740464,0.468502161957234,0.23455403620873994,0.19360761361742815,-0.457627535496281,-0.2942239517845366,0.34874554272200026,1.4961967169102033,0.5040079682879935,1.2731066481361868,0.6627826245571217,-0.9591015539105203,0.24750599957422534,0.8489920908965252,-0.7595779984692113,-0.1435152862920928,-0.29707061488240716,-1.0125944727645326,0.16389419176095926,-2.4456320900715123,-2.4456576792489053,-0.19302538491554397,-0.0898740466862538,0.5881750975180499,-2.377719333469286,0.4743167886610363,-1.1242506142352051,0.5590675875195409,0.497778077948413,1.1183181991679179,-0.3308894507009797,-0.32371033771659613,0.20699923368382797,0.8488604411311891,0.7597816010289625,0.43180625771231274,0.3354491414995842,-0.47987699725736943,-0.9634022676406221,8
0.8234026040886041,0.8250327209142709,0.9784286971572103,-0.6657693097259628,-1.1504654827897465,-0.6109124610180926,0.5733755255567171,-0.018921511866692917,-0.013324447611897125,-0.3146081212104255,-0.18738133411693192,-1.4815716476939205,-0.38336017643970915,0.263890772360698,-0.2639238057650745,0.7950198498875231,0.5956170189463273,1.349994972685139,0.46331633036566167,0.4744935054215705,-0.10652353541860198,0.11941766970105369,-1.1670345272345586,-0.0744590215168187,0.09253338975242731,0.3612474491282088,0.8507376464542951,-0.5018853413309884,1.6624160056855761,-0.18909126201683668,-0.11414802957086105,-0.054957410449670646,-0.5799486734180547,-0.5191468145859476,0.6799616635335323,0.6799353756872641,1.1199067384787957,-0.20232111041699682,-0.14730019326756955,0.14394329359407362,-1.0624186570522778,0.1221785258265358,-0.9237405930572978,0.031916857934180864,-0.5295268441859297,0.34495003020079945,-1.1308090197145644,-1.187534285125019,-1.029743443109416,1.5787519968212476,0.18512023195923782,-0.7266973607381593,0.5860814465565793,0.6810485207408875,5
